TIME,OPCODE,ACK/NACK,REASON
2022-09-26 11:18:41.868,0xFF
2022-09-26 11:18:42.251,0xFF,ACK
2022-09-26 11:18:42.318,0x01
2022-09-26 11:18:43.579,0x04
2022-09-26 11:18:43.975,0x04,NACK,Not Ready Error
