TIME,OPCODE,ACK/NACK,REASON
2022-10-07 19:08:59.778,0xFF
2022-10-07 19:09:00.074,0xFF,ACK
2022-10-07 19:09:00.442,0x19
2022-10-07 19:09:01.430,0x19
2022-10-07 19:09:02.474,0x19
2022-10-07 19:09:03.492,0x19
2022-10-07 19:09:04.408,0x19
2022-10-07 19:09:05.450,0x19
2022-10-07 19:09:06.433,0x19
2022-10-07 19:09:07.444,0x19
2022-10-07 19:09:08.437,0x19
2022-10-07 19:09:09.560,0x19
2022-10-07 19:09:10.398,0x19
2022-10-07 19:09:11.438,0x19
2022-10-07 19:09:12.458,0x19
2022-10-07 19:09:13.445,0x19
2022-10-07 19:09:14.479,0x19
